"depthclass","hind","simulation","varname","year","mean_value_dc_610_to_630"
"Surface","yes","ssp245","Mean temp sept to dec",2093,13.4772472026303
"Surface","yes","ssp245","Mean temp sept to dec",2094,12.8389478464701
"Surface","yes","ssp245","Mean temp sept to dec",2095,14.089366824529
"Surface","yes","ssp245","Mean temp sept to dec",2096,12.0333339026833
"Surface","yes","ssp245","Mean temp sept to dec",2097,13.0398698686948
"Surface","yes","ssp245","Mean temp sept to dec",2098,13.708921862602
"Surface","yes","ssp245","Mean temp sept to dec",2099,11.8236611157435
"Surface","no","ssp585","Mean temp sept to dec",1980,9.63083625829389
"Surface","no","ssp585","Mean temp sept to dec",1981,11.2798052017476
"Surface","no","ssp585","Mean temp sept to dec",1982,11.4139689883828
"Surface","no","ssp585","Mean temp sept to dec",1983,10.5388909742168
"Surface","no","ssp585","Mean temp sept to dec",1984,10.8186358086535
"Surface","no","ssp585","Mean temp sept to dec",1985,9.76317554880859
"Surface","no","ssp585","Mean temp sept to dec",1986,11.7494935731992
"Surface","no","ssp585","Mean temp sept to dec",1987,11.0411961143892
"Surface","no","ssp585","Mean temp sept to dec",1988,10.9943223029088
"Surface","no","ssp585","Mean temp sept to dec",1989,10.6789617793377
"Surface","no","ssp585","Mean temp sept to dec",1990,10.5862239193589
"Surface","no","ssp585","Mean temp sept to dec",1991,10.969239410105
"Surface","no","ssp585","Mean temp sept to dec",1992,10.0597950674443
"Surface","no","ssp585","Mean temp sept to dec",1993,9.62104152893027
"Surface","no","ssp585","Mean temp sept to dec",1994,10.9281857382922
"Surface","no","ssp585","Mean temp sept to dec",1995,10.2219876096208
"Surface","no","ssp585","Mean temp sept to dec",1996,10.5985787071289
"Surface","no","ssp585","Mean temp sept to dec",1997,10.958761862213
"Surface","no","ssp585","Mean temp sept to dec",1998,11.3323805973541
"Surface","no","ssp585","Mean temp sept to dec",1999,11.8080686434489
"Surface","no","ssp585","Mean temp sept to dec",2000,11.80318334937
"Surface","no","ssp585","Mean temp sept to dec",2001,10.8075755618783
"Surface","no","ssp585","Mean temp sept to dec",2002,11.3439411238335
"Surface","no","ssp585","Mean temp sept to dec",2003,11.4953579098651
"Surface","no","ssp585","Mean temp sept to dec",2004,11.9153636227123
"Surface","no","ssp585","Mean temp sept to dec",2005,11.7479242614463
"Surface","no","ssp585","Mean temp sept to dec",2006,11.5370215106103
"Surface","no","ssp585","Mean temp sept to dec",2007,10.8080388645373
"Surface","no","ssp585","Mean temp sept to dec",2008,9.72598164289078
"Surface","no","ssp585","Mean temp sept to dec",2009,12.2052463487002
"Surface","no","ssp585","Mean temp sept to dec",2010,10.9729428062896
"Surface","no","ssp585","Mean temp sept to dec",2011,11.4679491726827
"Surface","no","ssp585","Mean temp sept to dec",2012,11.4568046847619
"Surface","no","ssp585","Mean temp sept to dec",2013,11.4475584780339
"Surface","no","ssp585","Mean temp sept to dec",2014,9.44728962837228
"Surface","no","ssp585","Mean temp sept to dec",2015,9.62064765776308
"Surface","no","ssp585","Mean temp sept to dec",2016,11.7268603222873
"Surface","no","ssp585","Mean temp sept to dec",2017,12.6676911195933
"Surface","no","ssp585","Mean temp sept to dec",2018,10.8199238912083
"Surface","no","ssp585","Mean temp sept to dec",2019,13.2317211682349
"Surface","no","ssp585","Mean temp sept to dec",2020,10.8587947234824
"Surface","no","ssp585","Mean temp sept to dec",2021,11.6102401920102
"Surface","no","ssp585","Mean temp sept to dec",2022,12.123269834499
"Surface","no","ssp585","Mean temp sept to dec",2023,11.4148720328251
"Surface","no","ssp585","Mean temp sept to dec",2024,10.8706260553045
"Surface","no","ssp585","Mean temp sept to dec",2025,10.9478104449147
"Surface","no","ssp585","Mean temp sept to dec",2026,12.3330038161686
"Surface","no","ssp585","Mean temp sept to dec",2027,11.4532194333361
"Surface","no","ssp585","Mean temp sept to dec",2028,12.2104183790085
"Surface","no","ssp585","Mean temp sept to dec",2029,12.8378188421863
"Surface","no","ssp585","Mean temp sept to dec",2030,12.1243264405021
"Surface","no","ssp585","Mean temp sept to dec",2031,13.3396789334878
"Surface","no","ssp585","Mean temp sept to dec",2032,12.3902963821469
"Surface","no","ssp585","Mean temp sept to dec",2033,12.0094126124703
"Surface","no","ssp585","Mean temp sept to dec",2034,10.8715015016097
"Surface","no","ssp585","Mean temp sept to dec",2035,10.6983031891745
"Surface","no","ssp585","Mean temp sept to dec",2036,11.9119256656058
"Surface","no","ssp585","Mean temp sept to dec",2037,13.5953571364314
"Surface","no","ssp585","Mean temp sept to dec",2038,12.7220579166451
"Surface","no","ssp585","Mean temp sept to dec",2039,12.2571871746113
"Surface","no","ssp585","Mean temp sept to dec",2040,12.0908643312237
"Surface","no","ssp585","Mean temp sept to dec",2041,12.1810483186255
"Surface","no","ssp585","Mean temp sept to dec",2042,12.9811242463881
"Surface","no","ssp585","Mean temp sept to dec",2043,12.982970259483
"Surface","no","ssp585","Mean temp sept to dec",2044,13.618312418718
"Surface","no","ssp585","Mean temp sept to dec",2045,13.6717870114155
"Surface","no","ssp585","Mean temp sept to dec",2046,11.3891576293574
"Surface","no","ssp585","Mean temp sept to dec",2047,11.4831583523207
"Surface","no","ssp585","Mean temp sept to dec",2048,11.5440387359389
"Surface","no","ssp585","Mean temp sept to dec",2049,13.8681289569807
"Surface","no","ssp585","Mean temp sept to dec",2050,12.5772387984666
"Surface","no","ssp585","Mean temp sept to dec",2051,12.3145230818754
"Surface","no","ssp585","Mean temp sept to dec",2052,12.5466642112331
"Surface","no","ssp585","Mean temp sept to dec",2053,13.2570015783191
"Surface","no","ssp585","Mean temp sept to dec",2054,13.0338545776887
"Surface","no","ssp585","Mean temp sept to dec",2055,12.9428716995105
"Surface","no","ssp585","Mean temp sept to dec",2056,12.8972419096715
"Surface","no","ssp585","Mean temp sept to dec",2057,12.8144112379568
"Surface","no","ssp585","Mean temp sept to dec",2058,13.5604381805763
"Surface","no","ssp585","Mean temp sept to dec",2059,13.6264618357314
"Surface","no","ssp585","Mean temp sept to dec",2060,12.3634697605674
"Surface","no","ssp585","Mean temp sept to dec",2061,14.9526089053509
"Surface","no","ssp585","Mean temp sept to dec",2062,12.521096464181
"Surface","no","ssp585","Mean temp sept to dec",2063,12.1479642333632
"Surface","no","ssp585","Mean temp sept to dec",2064,13.3971004974061
"Surface","no","ssp585","Mean temp sept to dec",2065,14.8320613301447
"Surface","no","ssp585","Mean temp sept to dec",2066,14.1720694646284
"Surface","no","ssp585","Mean temp sept to dec",2067,14.8881508000115
"Surface","no","ssp585","Mean temp sept to dec",2068,13.929584126522
"Surface","no","ssp585","Mean temp sept to dec",2069,13.5066101983926
"Surface","no","ssp585","Mean temp sept to dec",2070,13.6738533234925
"Surface","no","ssp585","Mean temp sept to dec",2071,13.3867504219806
"Surface","no","ssp585","Mean temp sept to dec",2072,13.3953603957932
"Surface","no","ssp585","Mean temp sept to dec",2073,14.4448665269594
"Surface","no","ssp585","Mean temp sept to dec",2074,13.7222565494596
"Surface","no","ssp585","Mean temp sept to dec",2075,14.4332748224631
"Surface","no","ssp585","Mean temp sept to dec",2076,12.7736630381128
"Surface","no","ssp585","Mean temp sept to dec",2077,14.4997496126181
"Surface","no","ssp585","Mean temp sept to dec",2078,14.0418777735711
"Surface","no","ssp585","Mean temp sept to dec",2079,14.4200742109007
"Surface","no","ssp585","Mean temp sept to dec",2080,14.5390648266108
"Surface","no","ssp585","Mean temp sept to dec",2081,14.2944395292422
"Surface","no","ssp585","Mean temp sept to dec",2082,14.9057094931907
"Surface","no","ssp585","Mean temp sept to dec",2083,14.1405277952451
"Surface","no","ssp585","Mean temp sept to dec",2084,13.8087014280148
"Surface","no","ssp585","Mean temp sept to dec",2085,13.8845030781612
"Surface","no","ssp585","Mean temp sept to dec",2086,14.4858518123428
"Surface","no","ssp585","Mean temp sept to dec",2087,15.7482024123187
"Surface","no","ssp585","Mean temp sept to dec",2088,14.7480522670145
"Surface","no","ssp585","Mean temp sept to dec",2089,14.774906197616
"Surface","no","ssp585","Mean temp sept to dec",2090,13.99873944419
"Surface","no","ssp585","Mean temp sept to dec",2091,15.6172664366708
"Surface","no","ssp585","Mean temp sept to dec",2092,15.1668493849546
"Surface","no","ssp585","Mean temp sept to dec",2093,14.6355842804128
"Surface","no","ssp585","Mean temp sept to dec",2094,14.7636620844458
"Surface","no","ssp585","Mean temp sept to dec",2095,13.0101743830973
"Surface","no","ssp585","Mean temp sept to dec",2096,14.8656435052321
"Surface","no","ssp585","Mean temp sept to dec",2097,11.7637114969879
"Surface","no","ssp585","Mean temp sept to dec",2098,13.2690183340812
"Surface","no","ssp585","Mean temp sept to dec",2099,16.4081449709852
"Surface","yes","ssp585","Mean temp sept to dec",1980,9.63083625829389
"Surface","yes","ssp585","Mean temp sept to dec",1981,11.2798052017476
"Surface","yes","ssp585","Mean temp sept to dec",1982,11.4139689883828
"Surface","yes","ssp585","Mean temp sept to dec",1983,10.5388909742168
"Surface","yes","ssp585","Mean temp sept to dec",1984,10.8186358086535
"Surface","yes","ssp585","Mean temp sept to dec",1985,9.76317554880859
"Surface","yes","ssp585","Mean temp sept to dec",1986,11.7494935731992
"Surface","yes","ssp585","Mean temp sept to dec",1987,11.0411961143892
"Surface","yes","ssp585","Mean temp sept to dec",1988,10.9943223029088
"Surface","yes","ssp585","Mean temp sept to dec",1989,10.6789617793377
"Surface","yes","ssp585","Mean temp sept to dec",1990,10.9199941287788
"Surface","yes","ssp585","Mean temp sept to dec",1991,10.3180309829211
"Surface","yes","ssp585","Mean temp sept to dec",1992,10.940433093575
"Surface","yes","ssp585","Mean temp sept to dec",1993,11.1373407884884
"Surface","yes","ssp585","Mean temp sept to dec",1994,10.8491618352366
"Surface","yes","ssp585","Mean temp sept to dec",1995,10.4421277867498
"Surface","yes","ssp585","Mean temp sept to dec",1996,11.0086823653474
"Surface","yes","ssp585","Mean temp sept to dec",1997,12.6115159280117
"Surface","yes","ssp585","Mean temp sept to dec",1998,10.9247670970315
"Surface","yes","ssp585","Mean temp sept to dec",1999,10.2907065713821
"Surface","yes","ssp585","Mean temp sept to dec",2000,10.8519504596578
"Surface","yes","ssp585","Mean temp sept to dec",2001,11.7866443571928
"Surface","yes","ssp585","Mean temp sept to dec",2002,11.4043124543858
"Surface","yes","ssp585","Mean temp sept to dec",2003,11.7701328839718
"Surface","yes","ssp585","Mean temp sept to dec",2004,12.1489329551734
"Surface","yes","ssp585","Mean temp sept to dec",2005,12.7355029104737
"Surface","yes","ssp585","Mean temp sept to dec",2006,10.9740832573629
"Surface","yes","ssp585","Mean temp sept to dec",2007,10.8269519101457
"Surface","yes","ssp585","Mean temp sept to dec",2008,10.3292585783524
"Surface","yes","ssp585","Mean temp sept to dec",2009,10.7391604123497
"Surface","yes","ssp585","Mean temp sept to dec",2010,10.5010491707814
"Surface","yes","ssp585","Mean temp sept to dec",2011,10.2157933067617
"Surface","yes","ssp585","Mean temp sept to dec",2012,10.3903091176955
"Surface","yes","ssp585","Mean temp sept to dec",2013,11.0631726270554
"Surface","yes","ssp585","Mean temp sept to dec",2014,12.4449245646242
"Surface","yes","ssp585","Mean temp sept to dec",2015,12.4415567436687
"Surface","yes","ssp585","Mean temp sept to dec",2016,13.0375113937952
"Surface","yes","ssp585","Mean temp sept to dec",2017,11.7114318943774
"Surface","yes","ssp585","Mean temp sept to dec",2018,11.093168686994
"Surface","yes","ssp585","Mean temp sept to dec",2019,12.894879917968
"Surface","yes","ssp585","Mean temp sept to dec",2020,12.0024492818552
"Surface","yes","ssp585","Mean temp sept to dec",2021,11.6102401920102
"Surface","yes","ssp585","Mean temp sept to dec",2022,12.123269834499
"Surface","yes","ssp585","Mean temp sept to dec",2023,11.4148720328251
"Surface","yes","ssp585","Mean temp sept to dec",2024,10.8706260553045
"Surface","yes","ssp585","Mean temp sept to dec",2025,10.9478104449147
"Surface","yes","ssp585","Mean temp sept to dec",2026,12.3330038161686
"Surface","yes","ssp585","Mean temp sept to dec",2027,11.4532194333361
"Surface","yes","ssp585","Mean temp sept to dec",2028,12.2104183790085
"Surface","yes","ssp585","Mean temp sept to dec",2029,12.8378188421863
"Surface","yes","ssp585","Mean temp sept to dec",2030,12.1243264405021
"Surface","yes","ssp585","Mean temp sept to dec",2031,13.3396789334878
"Surface","yes","ssp585","Mean temp sept to dec",2032,12.3902963821469
"Surface","yes","ssp585","Mean temp sept to dec",2033,12.0094126124703
"Surface","yes","ssp585","Mean temp sept to dec",2034,10.8715015016097
"Surface","yes","ssp585","Mean temp sept to dec",2035,10.6983031891745
"Surface","yes","ssp585","Mean temp sept to dec",2036,11.9119256656058
"Surface","yes","ssp585","Mean temp sept to dec",2037,13.5953571364314
"Surface","yes","ssp585","Mean temp sept to dec",2038,12.7220579166451
"Surface","yes","ssp585","Mean temp sept to dec",2039,12.2571871746113
"Surface","yes","ssp585","Mean temp sept to dec",2040,12.0908643312237
"Surface","yes","ssp585","Mean temp sept to dec",2041,12.1810483186255
"Surface","yes","ssp585","Mean temp sept to dec",2042,12.9811242463881
"Surface","yes","ssp585","Mean temp sept to dec",2043,12.982970259483
"Surface","yes","ssp585","Mean temp sept to dec",2044,13.618312418718
"Surface","yes","ssp585","Mean temp sept to dec",2045,13.6717870114155
"Surface","yes","ssp585","Mean temp sept to dec",2046,11.3891576293574
"Surface","yes","ssp585","Mean temp sept to dec",2047,11.4831583523207
"Surface","yes","ssp585","Mean temp sept to dec",2048,11.5440387359389
"Surface","yes","ssp585","Mean temp sept to dec",2049,13.8681289569807
"Surface","yes","ssp585","Mean temp sept to dec",2050,12.5772387984666
"Surface","yes","ssp585","Mean temp sept to dec",2051,12.3145230818754
"Surface","yes","ssp585","Mean temp sept to dec",2052,12.5466642112331
"Surface","yes","ssp585","Mean temp sept to dec",2053,13.2570015783191
"Surface","yes","ssp585","Mean temp sept to dec",2054,13.0338545776887
"Surface","yes","ssp585","Mean temp sept to dec",2055,12.9428716995105
"Surface","yes","ssp585","Mean temp sept to dec",2056,12.8972419096715
"Surface","yes","ssp585","Mean temp sept to dec",2057,12.8144112379568
"Surface","yes","ssp585","Mean temp sept to dec",2058,13.5604381805763
"Surface","yes","ssp585","Mean temp sept to dec",2059,13.6264618357314
"Surface","yes","ssp585","Mean temp sept to dec",2060,12.3634697605674
"Surface","yes","ssp585","Mean temp sept to dec",2061,14.9526089053509
"Surface","yes","ssp585","Mean temp sept to dec",2062,12.521096464181
"Surface","yes","ssp585","Mean temp sept to dec",2063,12.1479642333632
"Surface","yes","ssp585","Mean temp sept to dec",2064,13.3971004974061
"Surface","yes","ssp585","Mean temp sept to dec",2065,14.8320613301447
"Surface","yes","ssp585","Mean temp sept to dec",2066,14.1720694646284
"Surface","yes","ssp585","Mean temp sept to dec",2067,14.8881508000115
"Surface","yes","ssp585","Mean temp sept to dec",2068,13.929584126522
"Surface","yes","ssp585","Mean temp sept to dec",2069,13.5066101983926
"Surface","yes","ssp585","Mean temp sept to dec",2070,13.6738533234925
"Surface","yes","ssp585","Mean temp sept to dec",2071,13.3867504219806
"Surface","yes","ssp585","Mean temp sept to dec",2072,13.3953603957932
"Surface","yes","ssp585","Mean temp sept to dec",2073,14.4448665269594
"Surface","yes","ssp585","Mean temp sept to dec",2074,13.7222565494596
"Surface","yes","ssp585","Mean temp sept to dec",2075,14.4332748224631
"Surface","yes","ssp585","Mean temp sept to dec",2076,12.7736630381128
"Surface","yes","ssp585","Mean temp sept to dec",2077,14.4997496126181
"Surface","yes","ssp585","Mean temp sept to dec",2078,14.0418777735711
"Surface","yes","ssp585","Mean temp sept to dec",2079,14.4200742109007
"Surface","yes","ssp585","Mean temp sept to dec",2080,14.5390648266108
"Surface","yes","ssp585","Mean temp sept to dec",2081,14.2944395292422
"Surface","yes","ssp585","Mean temp sept to dec",2082,14.9057094931907
"Surface","yes","ssp585","Mean temp sept to dec",2083,14.1405277952451
"Surface","yes","ssp585","Mean temp sept to dec",2084,13.8087014280148
"Surface","yes","ssp585","Mean temp sept to dec",2085,13.8845030781612
"Surface","yes","ssp585","Mean temp sept to dec",2086,14.4858518123428
"Surface","yes","ssp585","Mean temp sept to dec",2087,15.7482024123187
"Surface","yes","ssp585","Mean temp sept to dec",2088,14.7480522670145
"Surface","yes","ssp585","Mean temp sept to dec",2089,14.774906197616
"Surface","yes","ssp585","Mean temp sept to dec",2090,13.99873944419
"Surface","yes","ssp585","Mean temp sept to dec",2091,15.6172664366708
"Surface","yes","ssp585","Mean temp sept to dec",2092,15.1668493849546
"Surface","yes","ssp585","Mean temp sept to dec",2093,14.6355842804128
"Surface","yes","ssp585","Mean temp sept to dec",2094,14.7636620844458
"Surface","yes","ssp585","Mean temp sept to dec",2095,13.0101743830973
"Surface","yes","ssp585","Mean temp sept to dec",2096,14.8656435052321
"Surface","yes","ssp585","Mean temp sept to dec",2097,11.7637114969879
"Surface","yes","ssp585","Mean temp sept to dec",2098,13.2690183340812
"Surface","yes","ssp585","Mean temp sept to dec",2099,16.4081449709852
